id|year|writing_avg_score|writing_grade|writing_basic_pct|writing_proficient_pct|writing_advanced_pct|writing_not_tested_pct|concat_join_id
590001002|2014-2015|34.52|04|0.60|0.40|-1.00|0|5900010022014-2015
590001003|2011-2012|47.24|08|0.22|0.43|0.35|0|5900010032011-2012
590001003|2012-2013|44.82|08|0.30|0.50|0.20|0|5900010032012-2013
590001003|2013-2014||08||||0|5900010032013-2014
590001003|2014-2015|40.25|08|0.59|0.31|-1.00|0|5900010032014-2015
590002001|2011-2012|45.58|11|0.31|0.37|0.32|0|5900020012011-2012
590002001|2012-2013|43.31|11|0.34|0.45|0.21|2|5900020012012-2013
590002001|2013-2014||11||||1|5900020012013-2014
590002001|2014-2015|44.70|11|0.20|0.62|0.18|1|5900020012014-2015
590002002|2011-2012|41.86|08|0.41|0.47|0.12|0|5900020022011-2012
590002002|2012-2013|43.30|08|0.36|0.46|0.18|1|5900020022012-2013
590002002|2013-2014||08||||0|5900020022013-2014
590002002|2014-2015|46.03|08|0.27|0.48|0.25|0|5900020022014-2015
590002003|2011-2012||04|-1.00|0.98|-1.00|0|5900020032011-2012
590002003|2012-2013|40.43|04|0.34|0.60|-1.00|0|5900020032012-2013
590002003|2013-2014|35.93|04|0.52|0.48|-1.00|0|5900020032013-2014
590002003|2014-2015|45.06|04|0.19|0.69|-1.00|0|5900020032014-2015
590002004|2011-2012||04|0.17|0.83|-1.00|0|5900020042011-2012
590002004|2012-2013|38.82|04|0.33|0.62|-1.00|0|5900020042012-2013
590002004|2013-2014|40.17|04|0.32|0.56|0.12|0|5900020042013-2014
590002004|2014-2015|46.21|04|0.14|0.74|0.12|0|5900020042014-2015
590002005|2011-2012||04|-1.00|-1.00|-1.00|0|5900020052011-2012
590002005|2012-2013|49.58|04|-1.00|0.89|-1.00|0|5900020052012-2013
590002005|2013-2014|50.53|04|-1.00|0.68|0.26|0|5900020052013-2014
590002005|2014-2015|53.82|04|-1.00|0.65|0.35|0|5900020052014-2015
590002008|2011-2012||04|-1.00|-1.00|-1.00|0|5900020082011-2012
590002008|2012-2013|42.74|04|0.28|0.70|-1.00|0|5900020082012-2013
590002008|2013-2014|42.92|04|0.23|0.73|-1.00|0|5900020082013-2014
590002008|2014-2015|49.90|04|-1.00|0.75|0.22|0|5900020082014-2015
590002009|2011-2012||04|0.13|0.87|-1.00|0|5900020092011-2012
590002009|2012-2013|44.30|04|0.23|0.62|0.15|0|5900020092012-2013
590002009|2013-2014|39.06|04|0.42|0.49|0.09|2|5900020092013-2014
590002009|2014-2015|43.81|04|0.23|0.64|0.13|0|5900020092014-2015
590002010|2011-2012||04|-1.00|0.96|-1.00|0|5900020102011-2012
590002010|2012-2013|48.95|04|0.08|0.68|0.23|0|5900020102012-2013
590002010|2013-2014|42.06|04|0.31|0.63|-1.00|0|5900020102013-2014
590002010|2014-2015|48.71|04|-1.00|0.80|0.14|0|5900020102014-2015
590002012|2011-2012||04|-1.00|-1.00|-1.00|0|5900020122011-2012
590002012|2012-2013|39.89|04|0.39|0.57|-1.00|0|5900020122012-2013
590002012|2013-2014|43.46|04|0.25|0.71|-1.00|0|5900020122013-2014
590002012|2014-2015|46.26|04|0.17|0.74|-1.00|0|5900020122014-2015
590005001|2011-2012|51.15|08|-1.00|0.55|0.39|0|5900050012011-2012
590005001|2012-2013|40.85|08|0.48|0.52|-1.00|0|5900050012012-2013
590005001|2013-2014||08||||0|5900050012013-2014
590005001|2014-2015|48.33|08|-1.00|0.62|0.24|0|5900050012014-2015
590005001|2011-2012|47.75|11|0.23|0.50|0.28|0|5900050012011-2012
590005001|2012-2013|47.24|11|-1.00|0.64|0.24|0|5900050012012-2013
590005001|2013-2014||11||||0|5900050012013-2014
590005001|2014-2015|54.50|11|-1.00|0.47|0.53|0|5900050012014-2015
590005002|2011-2012||04|-1.00|0.94|-1.00|0|5900050022011-2012
590005002|2012-2013|45.14|04|0.24|0.71|-1.00|0|5900050022012-2013
590005002|2013-2014|45.59|04|0.15|0.76|-1.00|0|5900050022013-2014
590005002|2014-2015|43.53|04|0.25|0.72|-1.00|0|5900050022014-2015
590013001|2011-2012|40.31|08|0.46|0.46|-1.00|0|5900130012011-2012
590013001|2012-2013|42.15|08|0.46|0.46|-1.00|0|5900130012012-2013
590013001|2013-2014||08||||0|5900130012013-2014
590013001|2014-2015|41.71|08|0.50|0.36|-1.00|0|5900130012014-2015
590013001|2011-2012|43.00|11|0.35|0.53|-1.00|0|5900130012011-2012
590013001|2012-2013|52.60|11|-1.00|-1.00|0.50|0|5900130012012-2013
590013001|2013-2014|-1.00|11||||0|5900130012013-2014
590013001|2014-2015|47.21|11|-1.00|0.36|0.36|0|5900130012014-2015
590013002|2011-2012||04|0.38|0.62|-1.00|0|5900130022011-2012
590013002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|5900130022012-2013
590013002|2013-2014|46.50|04|-1.00|-1.00|-1.00|0|5900130022013-2014
